Date,High,Low,Open,Close,Volume,Adj Close,symbol
2016-01-04,177.19000244140625,173.75999450683594,175.7899932861328,177.13999938964844,3745500.0,159.765869140625,GS
2016-01-05,177.5,172.9199981689453,176.7100067138672,174.08999633789062,4521600.0,157.0150146484375,GS
2016-01-06,172.02000427246094,169.10000610351562,171.30999755859375,169.83999633789062,5539400.0,153.18185424804688,GS
2016-01-07,169.5,163.60000610351562,166.6699981689453,164.6199951171875,5687900.0,148.4738311767578,GS
2016-01-08,168.4199981689453,163.6300048828125,166.75,163.94000244140625,4929800.0,147.86053466796875,GS
2016-01-11,166.4600067138672,163.33999633789062,165.0,165.72999572753906,4386500.0,149.47499084472656,GS
2016-01-12,168.17999267578125,163.3000030517578,166.88999938964844,165.7100067138672,4441300.0,149.45697021484375,GS
2016-01-13,167.10000610351562,157.9199981689453,166.4600067138672,158.99000549316406,5252500.0,143.3960723876953,GS
2016-01-14,162.50999450683594,156.75999450683594,160.3000030517578,161.38999938964844,4272500.0,145.5606231689453,GS
2016-01-15,157.99000549316406,153.80999755859375,156.6999969482422,155.61000061035156,6237200.0,140.34759521484375,GS
2016-01-19,158.75999450683594,155.27999877929688,157.55999755859375,156.82000732421875,5860600.0,141.43890380859375,GS
2016-01-20,158.3699951171875,151.64999389648438,154.10000610351562,153.75,9369100.0,138.6699981689453,GS
2016-01-21,155.16000366210938,151.49000549316406,153.97000122070312,151.64999389648438,5738800.0,136.7759246826172,GS
2016-01-22,156.99000549316406,153.86000061035156,154.5800018310547,156.86000061035156,5583800.0,141.47496032714844,GS
2016-01-25,156.52999877929688,151.1199951171875,156.39999389648438,151.1199951171875,5051700.0,136.2979736328125,GS
2016-01-26,156.10000610351562,151.1199951171875,151.1199951171875,154.4499969482422,5237700.0,139.3013153076172,GS
2016-01-27,158.42999267578125,153.19000244140625,153.58999633789062,153.72000122070312,5153100.0,138.64295959472656,GS
2016-01-28,158.0500030517578,152.52999877929688,155.00999450683594,157.05999755859375,4292900.0,141.6553497314453,GS
2016-01-29,161.58999633789062,157.77999877929688,158.63999938964844,161.55999755859375,4887900.0,145.71400451660156,GS
2016-02-01,161.0,158.4499969482422,160.41000366210938,159.64999389648438,2963500.0,143.99131774902344,GS
2016-02-02,157.0,150.16000366210938,157.0,151.6999969482422,6316200.0,136.82107543945312,GS
2016-02-03,153.83999633789062,147.00999450683594,152.5,152.67999267578125,5893200.0,137.7049102783203,GS
2016-02-04,157.9499969482422,152.00999450683594,152.3000030517578,156.49000549316406,4573100.0,141.1412811279297,GS
2016-02-05,159.6999969482422,155.69000244140625,157.57000732421875,156.47000122070312,4596100.0,141.12326049804688,GS
2016-02-08,153.8300018310547,145.25,153.8300018310547,149.25,8680000.0,134.6113739013672,GS
2016-02-09,149.9499969482422,145.10000610351562,145.52000427246094,148.25,6919400.0,133.70947265625,GS
2016-02-10,153.3800048828125,147.2100067138672,150.0,147.22999572753906,7609600.0,132.7894744873047,GS
2016-02-11,144.41000366210938,139.0500030517578,143.41000366210938,140.69000244140625,10252200.0,126.8909683227539,GS
2016-02-12,146.50999450683594,143.6999969482422,143.75,146.1300048828125,9009300.0,131.7974090576172,GS
2016-02-16,150.47999572753906,147.4499969482422,149.60000610351562,149.02000427246094,10198000.0,134.40396118164062,GS
2016-02-17,151.8699951171875,150.30999755859375,150.8000030517578,150.94000244140625,5578800.0,136.13558959960938,GS
2016-02-18,152.0,147.3699951171875,151.25,147.72999572753906,5895500.0,133.24044799804688,GS
2016-02-19,147.72999572753906,145.42999267578125,147.0,146.91000366210938,5257300.0,132.50086975097656,GS
2016-02-22,149.99000549316406,148.22999572753906,149.1999969482422,148.7899932861328,4287900.0,134.1964569091797,GS
2016-02-23,148.0500030517578,144.0500030517578,148.0,144.91000366210938,4249600.0,130.69700622558594,GS
2016-02-24,145.63999938964844,140.25999450683594,143.0800018310547,145.55999755859375,5714700.0,131.2832794189453,GS
2016-02-25,149.07000732421875,145.22999572753906,146.0,148.25,4299600.0,133.70947265625,GS
2016-02-26,151.97000122070312,149.00999450683594,149.72000122070312,150.25,5924500.0,135.51332092285156,GS
2016-02-29,150.2899932861328,148.32000732421875,149.75,149.52999877929688,5506400.0,135.4498748779297,GS
2016-03-01,154.77000427246094,150.67999267578125,150.9499969482422,154.64999389648438,6490400.0,140.08778381347656,GS
2016-03-02,155.41000366210938,153.4499969482422,154.75,154.1999969482422,5047500.0,139.6800994873047,GS
2016-03-03,155.66000366210938,153.36000061035156,154.0,155.3300018310547,3615800.0,140.70375061035156,GS
2016-03-04,158.85000610351562,155.2899932861328,156.3699951171875,156.83999633789062,5256700.0,142.07154846191406,GS
2016-03-07,156.3699951171875,154.41000366210938,156.0,155.35000610351562,2771900.0,140.72183227539062,GS
2016-03-08,154.22999572753906,151.5,154.0,151.60000610351562,3830400.0,137.3249053955078,GS
2016-03-09,152.5,149.17999267578125,152.11000061035156,149.91000366210938,3250900.0,135.79409790039062,GS
2016-03-10,153.60000610351562,148.83999633789062,150.41000366210938,151.02000427246094,4631800.0,136.7996063232422,GS
2016-03-11,154.16000366210938,152.3699951171875,153.27999877929688,153.94000244140625,4058700.0,139.44461059570312,GS
2016-03-14,154.4499969482422,152.1300048828125,153.66000366210938,153.49000549316406,3317900.0,139.0369873046875,GS
2016-03-15,152.74000549316406,150.89999389648438,152.64999389648438,152.02999877929688,3731400.0,137.71449279785156,GS
2016-03-16,152.85000610351562,149.7100067138672,150.9199981689453,150.5399932861328,4310300.0,136.36476135253906,GS
2016-03-17,153.97999572753906,148.75,150.38999938964844,152.91000366210938,4431700.0,138.51161193847656,GS
2016-03-18,158.17999267578125,153.8699951171875,153.91000366210938,157.60000610351562,7413200.0,142.75999450683594,GS
2016-03-21,158.89999389648438,155.75,157.24000549316406,156.2899932861328,4410200.0,141.5733184814453,GS
2016-03-22,155.58999633789062,153.36000061035156,155.5,154.1999969482422,3521500.0,139.6800994873047,GS
2016-03-23,155.5500030517578,153.58999633789062,154.25,154.0800018310547,3633400.0,139.5714569091797,GS
2016-03-24,153.0399932861328,150.1300048828125,152.39999389648438,153.0,3693400.0,138.59312438964844,GS
2016-03-28,154.63999938964844,152.3800048828125,153.13999938964844,153.83999633789062,2308600.0,139.35401916503906,GS
2016-03-29,155.35000610351562,151.5,152.8699951171875,155.02999877929688,2919500.0,140.43199157714844,GS
2016-03-30,158.02000427246094,154.88999938964844,156.1300048828125,156.5,3130600.0,141.7635498046875,GS
2016-03-31,157.47999572753906,156.05999755859375,156.17999267578125,156.97999572753906,2927300.0,142.1983642578125,GS
2016-04-01,160.00999450683594,155.08999633789062,156.4600067138672,159.82000732421875,3373400.0,144.77090454101562,GS
2016-04-04,160.0,157.38999938964844,159.97000122070312,157.77000427246094,2478100.0,142.9140167236328,GS
2016-04-05,156.52999877929688,154.5500030517578,156.44000244140625,155.35000610351562,2822700.0,140.72183227539062,GS
2016-04-06,156.27000427246094,153.9199981689453,155.25999450683594,155.19000244140625,2927400.0,140.57691955566406,GS
2016-04-07,154.02999877929688,149.3699951171875,153.64999389648438,150.41000366210938,4786800.0,136.2470245361328,GS
2016-04-08,152.8699951171875,150.00999450683594,152.07000732421875,150.27999877929688,3122200.0,136.1292724609375,GS
2016-04-11,153.89999389648438,150.41000366210938,151.17999267578125,152.1999969482422,3464300.0,137.86843872070312,GS
2016-04-12,155.08999633789062,151.3000030517578,152.6699981689453,154.30999755859375,2732900.0,139.77975463867188,GS
2016-04-13,159.99000549316406,156.3800048828125,156.52999877929688,159.85000610351562,5151100.0,144.79815673828125,GS
